-1.903417944908142090e+00,6.335715055465698242e-01,3.287775516510009766e+00,3.387736320495605469e+00,4.289944469928741455e-01,-1.359061956405639648e+00,5.400000000000000000e+01
-2.137557268142700195e+00,1.672231912612915039e+00,3.141096115112304688e+00,4.051012039184570312e+00,2.315330207347869873e-01,-1.055459976196289062e+00,5.300000000000000000e+01
-2.346073150634765625e+00,1.459689974784851074e+00,4.744117259979248047e+00,1.595605373382568359e+00,-2.041178941726684570e-01,-9.203703403472900391e-01,5.300000000000000000e+01
-1.463009119033813477e+00,1.013034582138061523e+00,9.923169612884521484e-01,6.569229125976562500e+00,9.003125429153442383e-01,-1.952583551406860352e+00,6.500000000000000000e+01
-4.687233865261077881e-01,-1.007264494895935059e+00,-1.084737420082092285e+00,9.594449043273925781e+00,1.852585434913635254e+00,-1.952230930328369141e+00,6.000000000000000000e+01
-1.946210741996765137e+00,1.490341186523437500e+00,2.291109085083007812e+00,5.452888488769531250e+00,5.860791206359863281e-01,-1.678557872772216797e+00,5.100000000000000000e+01
-1.840179324150085449e+00,3.207493722438812256e-01,3.036910772323608398e+00,3.368182659149169922e+00,2.144623696804046631e-01,-9.997667074203491211e-01,2.600000000000000000e+01
-2.074087619781494141e+00,1.538854598999023438e+00,3.746360063552856445e+00,2.621949195861816406e+00,1.663349121809005737e-01,-8.777685165405273438e-01,4.200000000000000000e+01
-1.605970978736877441e+00,5.597963929176330566e-01,2.209940195083618164e+00,5.455653190612792969e+00,1.624351441860198975e-01,-9.439892172813415527e-01,4.400000000000000000e+01
-1.666091918945312500e+00,1.084440469741821289e+00,2.316991090774536133e+00,4.027986049652099609e+00,4.157619476318359375e-01,-1.123495459556579590e+00,4.500000000000000000e+01
-1.635187149047851562e+00,1.123925328254699707e+00,1.584484457969665527e+00,5.409763813018798828e+00,6.453328728675842285e-01,-1.396753311157226562e+00,8.300000000000000000e+01
-1.102705359458923340e+00,2.528500556945800781e-01,8.043794631958007812e-01,6.024943828582763672e+00,1.132504940032958984e+00,-1.313289761543273926e+00,2.000000000000000000e+01
-2.064633607864379883e+00,1.418655157089233398e+00,4.239562511444091797e+00,1.566123008728027344e+00,3.852972388267517090e-01,-1.113702535629272461e+00,5.600000000000000000e+01
-1.933029651641845703e+00,1.166096329689025879e+00,4.207287311553955078e+00,1.449856996536254883e+00,3.200619220733642578e-01,-8.666222095489501953e-01,5.900000000000000000e+01
-2.017410516738891602e+00,1.425831317901611328e+00,3.174768447875976562e+00,4.474615573883056641e+00,7.928078770637512207e-01,-1.500548005104064941e+00,6.800000000000000000e+01
-1.098375558853149414e+00,5.590151548385620117e-01,7.571960091590881348e-01,5.987766742706298828e+00,1.064958691596984863e+00,-1.545641422271728516e+00,7.200000000000000000e+01
-1.586986660957336426e+00,2.263095080852508545e-01,3.317414522171020508e+00,1.967714786529541016e+00,4.081248044967651367e-01,-9.494774937629699707e-01,2.000000000000000000e+01
-1.666268110275268555e+00,9.215307831764221191e-01,1.525857210159301758e+00,6.301931381225585938e+00,2.419064044952392578e-01,-1.440787911415100098e+00,7.400000000000000000e+01
