"eventID","m1","m2","m3","x1","x2","x3","y1","y2","y3","tEnd","x1[tEnd]","x2[tEnd]","x3[tEnd]","y1[tEnd]","y2[tEnd]","y3[tEnd]"
101,5,12,13,-2.57867133722812,1.033817658419765,0.3039254182421596,-1.08595347687577,3.9403340932629587,3.9822472602992893,0.,-2.57867133722812,0.3039254182421596,3.9403340932629587,1.033817658419765,-1.08595347687577,3.9822472602992893
102,5,12,13,-2.57867133722812,1.033817658419765,0.3039254182421596,-1.08595347687577,3.9403340932629587,3.9822472602992893,0.5882352352941177,-2.668377845963637,0.2838210134075137,3.8935023171924383,1.147103695937954,-0.9990063725556269,3.9317356950974616
103,5,12,13,-2.57867133722812,1.033817658419765,0.3039254182421596,-1.08595347687577,3.9403340932629587,3.9822472602992893,1.1764704705882354,-2.9272824142905463,0.23109872635532924,3.7488616672850306,1.4767569071168636,-0.7383563962706113,3.777726007882157
104,5,12,13,-2.57867133722812,1.033817658419765,0.3039254182421596,-1.08595347687577,3.9403340932629587,3.9822472602992893,1.764705705882353,-3.3287202767419197,0.1691961687227845,3.4922127628191904,1.9950872393663535,-0.3018420255076498,3.511608235504213
105,5,12,13,-2.57867133722812,1.033817658419765,0.3039254182421596,-1.08595347687577,3.9403340932629587,3.9822472602992893,2.352940941176471,-3.8385618167678857,0.1441052019200925,3.090805538571307,2.6630754634549754,0.3238212124318176,3.1133656617797096
106,5,12,13,-2.57867133722812,1.033817658419765,0.3039254182421596,-1.08595347687577,3.9403340932629587,3.9822472602992893,2.9411761764705884,-4.423565787899818,0.26641213751221143,2.4530586949889623,3.435309177449311,1.1866579496809682,2.5319042726776204
107,5,12,13,-2.57867133722812,1.033817658419765,0.3039254182421596,-1.08595347687577,3.9403340932629587,3.9822472602992893,3.529411411764706,-5.053053152715229,1.3583255108894834,0.8317686345571575,4.260417759453661,1.9194164738862183,2.100757067488623
108,5,12,13,-2.57867133722812,1.033817658419765,0.3039254182421596,-1.08595347687577,3.9403340932629587,3.9822472602992893,4.117646647058824,-5.669902498651696,0.8405080234604179,0.6221029921568284,5.091267927799701,0.6444115008212035,3.5496173028800873
109,5,12,13,-2.57867133722812,1.033817658419765,0.3039254182421596,-1.08595347687577,3.9403340932629587,3.9822472602992893,4.705881882352942,-6.239029637533115,0.11372982215677535,0.5438507913055912,5.932908854575931,0.09829322736310234,4.35008243444359
110,5,12,13,-2.57867133722812,1.033817658419765,0.3039254182421596,-1.08595347687577,3.9403340932629587,3.9822472602992893,5.294117117647059,-6.759102787973656,-0.6089158826661047,0.4109999723929518,6.790772493493593,-0.17321150745124272,4.919753536675485
111,5,12,13,-2.57867133722812,1.033817658419765,0.3039254182421596,-1.08595347687577,3.9403340932629587,3.9822472602992893,5.882352352941177,-7.231790140397494,-1.312570280448541,0.21772281660417964,7.66384484694719,-0.2626298478140587,5.343208881109365
112,5,12,13,-2.57867133722812,1.033817658419765,0.3039254182421596,-1.08595347687577,3.9403340932629587,3.9822472602992893,6.470587588235295,-7.659352284605003,-1.9917846907893337,-0.03511248048937833,8.548886971195113,-0.20791783466654212,5.655174469705744
113,5,12,13,-2.57867133722812,1.033817658419765,0.3039254182421596,-1.08595347687577,3.9403340932629587,3.9822472602992893,7.058822823529412,-8.044451120026284,-2.642304802640459,-0.34679535008520823,9.44196719190012,-0.02736941270365676,5.872553796952949
114,5,12,13,-2.57867133722812,1.033817658419765,0.3039254182421596,-1.08595347687577,3.9403340932629587,3.9822472602992893,7.6470580588235295,-8.390227254195697,-3.2591866565236667,-0.7180256068142187,10.339141509913476,0.27101309440533317,6.002951834237984
115,5,12,13,-2.57867133722812,1.033817658419765,0.3039254182421596,-1.08595347687577,3.9403340932629587,3.9822472602992893,8.235293294117648,-8.700400221518313,-3.8355451333062445,-1.1517554404470043,11.236846361448887,0.686680691997761,6.04719022822045
116,5,12,13,-2.57867133722812,1.033817658419765,0.3039254182421596,-1.08595347687577,3.9403340932629587,3.9822472602992893,8.823528529411766,-8.979338905875876,-4.360611370932182,-1.6547891257712937,12.132198579226266,1.2267961695484002,5.998971085710676
117,5,12,13,-2.57867133722812,1.033817658419765,0.3039254182421596,-1.08595347687577,3.9403340932629587,3.9822472602992893,9.411763764705883,-9.232090584538929,-4.815214739001817,-2.2418509762021297,13.023269686243722,1.910067308595805,5.841249276898007
118,5,12,13,-2.57867133722812,1.033817658419765,0.3039254182421596,-1.08595347687577,3.9403340932629587,3.9822472602992893,9.999999,-9.464393372460938,-5.15723865252309,-2.9489850010817524,13.909354588926421,2.780295993545778,5.53365494682522
201,5,12,13,-1.0189687037995019,1.4867473033515461,1.4580902268147997,-1.6525864451872612,3.311503740836367,4.141538274193646,0.,-1.0189687037995019,1.4580902268147997,3.311503740836367,1.4867473033515461,-1.6525864451872612,4.141538274193646
202,5,12,13,-1.0189687037995019,1.4867473033515461,1.4580902268147997,-1.6525864451872612,3.311503740836367,4.141538274193646,0.5882352352941177,-1.0237239953616677,1.443464549985966,3.2652489721804794,1.6341172051965194,-1.5517456581747728,4.070065369926845
203,5,12,13,-1.0189687037995019,1.4867473033515461,1.4580902268147997,-1.6525864451872612,3.311503740836367,4.141538274193646,1.1764704705882354,-1.0211726529627778,1.4041434834330846,3.119001815753104,2.074532305997062,-1.2427369964041397,3.84911979744243
204,5,12,13,-1.0189687037995019,1.4867473033515461,1.4580902268147997,-1.6525864451872612,3.311503740836367,4.141538274193646,1.764705705882353,-0.9553992150628637,1.3555929177571768,2.8455549323428553,2.7986270355785567,-0.6998904494070586,3.4560349455731183
205,5,12,13,-1.0189687037995019,1.4867473033515461,1.4580902268147997,-1.6525864451872612,3.311503740836367,4.141538274193646,2.352940941176471,-0.7186544177119426,1.3365451728054996,2.3787591987228693,3.761058637142708,0.1572056839544235,2.8336133460168247
301,5,12,13,-1.3360773190725004,1.5216232657822915,1.0700270136990748,-1.9598214342829068,3.858831321947943,3.313904845350712,0.,-1.3360773190725004,1.0700270136990748,3.858831321947943,1.5216232657822915,-1.9598214342829068,3.313904845350712
302,5,12,13,-1.3360773190725004,1.5216232657822915,1.0700270136990748,-1.9598214342829068,3.858831321947943,3.313904845350712,0.5882352352941177,-1.3308220284275665,1.0724863514373513,3.803959171636048,1.6410184540308212,-1.863756077230189,3.25259027670682
303,5,12,13,-1.3360773190725004,1.5216232657822915,1.0700270136990748,-1.9598214342829068,3.858831321947943,3.313904845350712,1.1764704705882354,-1.3058000248636623,1.0846952074402354,3.6326442610371874,1.9958616574511328,-1.5694217598834326,3.0634727061441365
304,5,12,13,-1.3360773190725004,1.5216232657822915,1.0700270136990748,-1.9598214342829068,3.858831321947943,3.313904845350712,1.764705705882353,-1.2322922483743133,1.1241481744144544,3.321008017402668,2.5735962500226734,-1.0530453048863495,2.7277260549597706
305,5,12,13,-1.3360773190725004,1.5216232657822915,1.0700270136990748,-1.9598214342829068,3.858831321947943,3.313904845350712,2.352940941176471,-1.0629323570588267,1.2397550485340314,2.808761307967139,3.3407856378907512,-0.24318444804717507,2.1918399061062828
401,5,12,13,-2.7238663709062663,1.22360694972579,0.853963536514188,-1.7108440587302187,4.76375024921391,3.9122795430499564,0.,-2.7238663709062663,0.853963536514188,4.76375024921391,1.22360694972579,-1.7108440587302187,3.9122795430499564
402,5,12,13,-2.7238663709062663,1.22360694972579,0.853963536514188,-1.7108440587302187,4.76375024921391,3.9122795430499564,0.5882352352941177,-2.7651688526851714,0.8503352569406533,4.72542828142446,1.2968480227287194,-1.6457530741316473,3.87117258555717
403,5,12,13,-2.7238663709062663,1.22360694972579,0.853963536514188,-1.7108440587302187,4.76375024921391,3.9122795430499564,1.1764704705882354,-2.8864491343475103,0.842367195815878,4.6080771896536055,1.5135107781292558,-1.4491459086119087,3.746002943538151
404,5,12,13,-2.7238663709062663,1.22360694972579,0.853963536514188,-1.7108440587302187,4.76375024921391,3.9122795430499564,1.764705705882353,-3.0802574224181907,0.8395574676209647,4.40374273507957,1.8645933944960733,-1.116086205429869,3.530554870565553
405,5,12,13,-2.7238663709062663,1.22360694972579,0.853963536514188,-1.7108440587302187,4.76375024921391,3.9122795430499564,2.352940941176471,-3.3355110787204127,0.8613188654542717,4.095579649006489,2.3354916851776815,-0.6345387354628642,3.2115161600309565
406,5,12,13,-2.7238663709062663,1.22360694972579,0.853963536514188,-1.7108440587302187,4.76375024921391,3.9122795430499564,2.9411761764705884,-3.6391845283712594,0.9490408003491332,3.6465409644182114,2.9060029910090193,0.02470632172141444,2.759773919441752
407,5,12,13,-2.7238663709062663,1.22360694972579,0.853963536514188,-1.7108440587302187,4.76375024921391,3.9122795430499564,3.529411411764706,-3.977990132868455,1.2317927147005876,2.93891982020387,3.54920089243751,0.9503319170378062,2.091758149868283
408,5,12,13,-2.7238663709062663,1.22360694972579,0.853963536514188,-1.7108440587302187,4.76375024921391,3.9122795430499564,4.117646647058824,-4.334202520440531,1.9525482344771297,1.751437497451678,4.226121254129101,0.8147138162938381,2.43151020655198
409,5,12,13,-2.7238663709062663,1.22360694972579,0.853963536514188,-1.7108440587302187,4.76375024921391,3.9122795430499564,4.705881882352942,-4.662331556806831,1.2672533385729907,1.7934480832909956,4.912378128706149,-0.06487740419040083,3.4849475138544745
410,5,12,13,-2.7238663709062663,1.22360694972579,0.853963536514188,-1.7108440587302187,4.76375024921391,3.9122795430499564,5.294117117647059,-4.943436859861354,0.6032604002352937,1.7565428557986602,5.619972537622721,-0.5243045998017911,4.17628015303039
411,5,12,13,-2.7238663709062663,1.22360694972579,0.853963536514188,-1.7108440587302187,4.76375024921391,3.9122795430499564,5.882352352941177,-5.171626429410779,-0.031894539710586575,1.6412173663024008,6.351956287518252,-0.771014393169857,4.696371581974204
412,5,12,13,-2.7238663709062663,1.22360694972579,0.853963536514188,-1.7108440587302187,4.76375024921391,3.9122795430499564,6.470587588235295,-5.342429682626373,-0.6397755792108001,1.454276852932468,7.10574211819509,-0.8656798924848348,5.101266880617738
413,5,12,13,-2.7238663709062663,1.22360694972579,0.853963536514188,-1.7108440587302187,4.76375024921391,3.9122795430499564,7.058822823529412,-5.451987462249876,-1.2205690457343414,1.1997299868527127,7.875775104025946,-0.8357969125841359,5.417059653107985
414,5,12,13,-2.7238663709062663,1.22360694972579,0.853963536514188,-1.7108440587302187,4.76375024921391,3.9122795430499564,7.6470580588235295,-5.497068597915206,-1.7732118200992613,0.8794500003635162,8.654478312240881,-0.6954254908252431,5.658172009122241
415,5,12,13,-2.7238663709062663,1.22360694972579,0.853963536514188,-1.7108440587302187,4.76375024921391,3.9122795430499564,8.235293294117648,-5.475437117059394,-2.2955111654735854,0.4937828859302118,9.4326066659799,-0.4511858094565633,5.832943675262534
416,5,12,13,-2.7238663709062663,1.22360694972579,0.853963536514188,-1.7108440587302187,4.76375024921391,3.9122795430499564,8.823528529411766,-5.386546734937823,-2.7839719601910797,0.041900032502355036,10.199518991770836,-0.10426519142425109,5.945477336939448
417,5,12,13,-2.7238663709062663,1.22360694972579,0.853963536514188,-1.7108440587302187,4.76375024921391,3.9122795430499564,9.411763764705883,-5.232542805423555,-3.2332401548688225,-0.47815641816850163,10.943776251266167,0.34947221906160525,5.995574316812885
418,5,12,13,-2.7238663709062663,1.22360694972579,0.853963536514188,-1.7108440587302187,4.76375024921391,3.9122795430499564,9.999999,-5.019360815729939,-3.6348117975243075,-1.0701154745785761,11.654485072197023,0.9211987594028884,5.976701890234842
501,5,12,13,-2.010814362917816,1.5337713680971443,0.7530451423015947,-0.019725399072423766,3.533224199551495,4.00254454612644,0.,-2.010814362917816,0.7530451423015947,3.533224199551495,1.5337713680971443,-0.019725399072423766,4.00254454612644
502,5,12,13,-2.010814362917816,1.5337713680971443,0.7530451423015947,-0.019725399072423766,3.533224199551495,4.00254454612644,0.5882352352941177,-2.133334763680457,0.7330623948531063,3.4614434601921387,1.658150818493737,0.10015871471859623,3.9208253105474355
503,5,12,13,-2.010814362917816,1.5337713680971443,0.7530451423015947,-0.019725399072423766,3.533224199551495,4.00254454612644,1.1764704705882354,-2.4815174070707595,0.6926616908428491,3.2333358454935697,2.0124578105946824,0.46553064205660966,3.6657997785548257
504,5,12,13,-2.010814362917816,1.5337713680971443,0.7530451423015947,-0.019725399072423766,3.533224199551495,4.00254454612644,1.764705705882353,-3.0059557282012306,0.7055793701044821,2.794209378955932,2.546319882904518,1.1101203731638114,3.1955397255933713
505,5,12,13,-2.010814362917816,1.5337713680971443,0.7530451423015947,-0.019725399072423766,3.533224199551495,4.00254454612644,2.352940941176471,-3.6425783714233964,1.1442316690922127,1.8179389044292138,3.187713652673327,2.2271157156873387,2.3201904705465117
