"m1","m2","m3","x1","x2","x3","y1","y2","y3","tEnd","x1[tEnd]","x2[tEnd]","x3[tEnd]","y1[tEnd]","y2[tEnd]","y3[tEnd]"
5,12,13,-1.1625121486513392,1.0897008747220622,0.859712933595679,-1.725231626868315,3.219806848155007,3.0936218146699486,0.001,-1.1625121897183548,0.8597129089326255,3.219806636757556,1.0897014568563157,-1.725231212308739,3.093621556043244
5,12,13,-1.1625121486513392,1.0897008747220622,0.859712933595679,-1.725231626868315,3.219806848155007,3.0936218146699486,0.003,-1.1625124843260473,0.8597127320019499,3.2198051201574667,1.0897056331603414,-1.7252282381984743,3.0936197006158603
5,12,13,-1.1625121486513392,1.0897008747220622,0.859712933595679,-1.725231626868315,3.219806848155007,3.0936218146699486,0.005,-1.162513073531119,0.8597123781450018,3.219802086951868,1.0897139857645148,-1.7252222899741652,3.0936159897570454
5,12,13,-1.1625121486513392,1.0897008747220622,0.859712933595679,-1.725231626868315,3.219806848155007,3.0936218146699486,0.01,-1.1625158353711622,0.8597107194656324,3.219787868769759,1.0897531385744952,-1.7251944076511956,3.0935985950833014
5,12,13,-1.1625121486513392,1.0897008747220622,0.859712933595679,-1.725231626868315,3.219806848155007,3.0936218146699486,1,-1.1835784449052429,0.8445651558612606,3.0214695549696446,1.605583836465176,-1.3469980109120534,2.855195028763882
5,12,13,-1.1625121486513392,1.0897008747220622,0.859712933595679,-1.725231626868315,3.219806848155007,3.0936218146699486,5,-0.43656746439154004,-1.5661393702213562,1.1598140081542476,7.6431391423875565,-0.5851000206861742,6.099715244582434
5,12,13,-1.1625121486513392,1.0897008747220622,0.859712933595679,-1.725231626868315,3.219806848155007,3.0936218146699486,7.5,-0.4296968554070921,-3.769335650589343,0.6046544815286733,11.002096119387852,0.7126229795027589,9.336968577428523
