-1.336059927940368652e+00,1.812179327011108398e+00,2.486196517944335938e+00,4.852649211883544922e+00,8.492027521133422852e-01,-1.562331318855285645e+00,5.507060000000000000e+05
-3.685339212417602539e+00,1.733116030693054199e+00,3.541187763214111328e+00,1.795372486114501953e+00,-3.278855800628662109e+00,-6.099300861358642578e+00,3.374010000000000000e+05
-1.531353473663330078e+00,3.213684856891632080e-01,2.367704391479492188e+00,2.471384763717651367e+00,4.209781587123870850e-01,-2.083531141281127930e+00,5.245040000000000000e+05
-1.504252672195434570e+00,-3.998476982116699219e+00,-3.072332859039306641e+00,1.124590301513671875e+01,2.044770479202270508e+00,-1.921951532363891602e+00,5.639160000000000000e+05
-1.383613586425781250e+00,2.805875837802886963e-01,1.336380124092102051e+00,5.847912311553955078e+00,3.165798485279083252e-01,-1.621673941612243652e+00,3.391070000000000000e+05
-1.882002353668212891e+00,-3.141090393066406250e+00,-7.892208099365234375e-01,1.358707618713378906e+01,1.968080163002014160e+00,-1.554820060729980469e+00,8.081700000000000000e+04
-1.485563039779663086e+00,-4.272355735301971436e-01,1.535660743713378906e+00,4.830545425415039062e+00,1.128348410129547119e-01,-1.448084831237792969e+00,5.022090000000000000e+05
-1.285787582397460938e+00,1.254348039627075195e+00,8.941267728805541992e-01,6.525927066802978516e+00,1.994627833366394043e+00,-1.810345888137817383e+00,6.063070000000000000e+05
-2.257081508636474609e+00,2.107587575912475586e+00,4.170979976654052734e+00,1.630207538604736328e+00,-9.519394636154174805e-01,-3.221847772598266602e+00,5.142030000000000000e+05
-1.090670943260192871e+00,1.136953532695770264e-01,2.575592994689941406e+00,3.115450143814086914e+00,1.786468625068664551e+00,-2.050516605377197266e+00,1.790050000000000000e+05
-1.021600723266601562e+00,-1.697684049606323242e+00,-7.663077116012573242e-02,1.218863010406494141e+01,-5.420127511024475098e-02,-2.124963283538818359e+00,8.051300000000000000e+04
-1.610429048538208008e+00,3.030037581920623779e-01,2.459614753723144531e+00,5.177216529846191406e+00,9.396437406539916992e-01,-2.743031501770019531e+00,2.133060000000000000e+05
-1.756284475326538086e+00,-2.156092166900634766e+00,-2.218228578567504883e-01,1.017250728607177734e+01,1.220654606819152832e+00,-1.462165951728820801e+00,5.220140000000000000e+05
-1.761191606521606445e+00,-3.540836095809936523e+00,-1.600070357322692871e+00,6.687289237976074219e+00,3.180665731430053711e+00,-2.265717029571533203e+00,2.258140000000000000e+05
-1.411168336868286133e+00,1.476240873336791992e+00,1.789362311363220215e+00,4.722849369049072266e+00,5.418963432312011719e-01,-1.958319664001464844e+00,4.260800000000000000e+04
-1.266658186912536621e+00,-2.194658279418945312e+00,-1.517665147781372070e+00,7.785778522491455078e+00,1.497494220733642578e+00,-2.194254636764526367e+00,1.573130000000000000e+05
-1.902176141738891602e+00,-2.950838506221771240e-01,3.044205188751220703e+00,3.743710756301879883e+00,-5.648576021194458008e-01,-1.283078432083129883e+00,3.864090000000000000e+05
-1.081087827682495117e+00,5.063882470130920410e-02,7.068918347358703613e-01,5.964339733123779297e+00,-7.067905664443969727e-01,-1.418133735656738281e+00,4.200800000000000000e+04
-1.308215141296386719e+00,9.654530882835388184e-01,1.009572744369506836e-01,8.843377113342285156e+00,1.452520847320556641e+00,-1.772569775581359863e+00,7.209000000000000000e+03
-2.375876426696777344e+00,1.269920110702514648e+00,3.409545898437500000e+00,1.910049676895141602e+00,-8.035010099411010742e-01,-4.002884387969970703e+00,4.101030000000000000e+05
-1.360560774803161621e+00,-4.657690048217773438e+00,-2.668028354644775391e+00,1.401576232910156250e+01,3.336560964584350586e+00,-2.165270328521728516e+00,2.568170000000000000e+05
-3.032522678375244141e+00,1.493519186973571777e+00,4.518043994903564453e+00,1.536596775054931641e+00,-1.688007712364196777e+00,-4.389207839965820312e+00,5.840300000000000000e+04
-1.630694389343261719e+00,4.516322016716003418e-01,1.631218194961547852e+00,8.120600700378417969e+00,-9.670424461364746094e-01,-1.779232025146484375e+00,3.672120000000000000e+05
-3.034708261489868164e+00,9.944161176681518555e-01,3.576832294464111328e+00,1.224361181259155273e+00,-2.531299591064453125e+00,-5.142559051513671875e+00,5.240010000000000000e+05
-1.131042599678039551e+00,1.002146124839782715e+00,1.286342382431030273e+00,4.822566032409667969e+00,9.588856697082519531e-01,-1.364421129226684570e+00,1.718070000000000000e+05
-1.507066607475280762e+00,-4.480820000171661377e-01,6.990599036216735840e-01,9.088011741638183594e+00,-4.143199622631072998e-01,-1.217464208602905273e+00,1.306110000000000000e+05
-1.198060154914855957e+00,-2.943060874938964844e+00,-5.151542425155639648e-01,1.224417972564697266e+01,8.111478090286254883e-01,-1.860066652297973633e+00,5.586140000000000000e+05
-1.578782558441162109e+00,-3.456780433654785156e+00,-2.183151245117187500e+00,8.165397644042968750e+00,1.252273321151733398e+00,-2.151752471923828125e+00,9.591600000000000000e+04
-1.989329576492309570e+00,1.344328284263610840e+00,3.652629852294921875e+00,2.741544485092163086e+00,-6.890181303024291992e-01,-2.613234281539916992e+00,5.564050000000000000e+05
-1.176164388656616211e+00,-2.967492341995239258e+00,4.704058766365051270e-01,1.090838336944580078e+01,-6.864550709724426270e-02,-1.563916206359863281e+00,4.702140000000000000e+05
-1.611444830894470215e+00,1.064338922500610352e+00,3.705261230468750000e+00,2.756258726119995117e+00,1.043633699417114258e+00,-3.321907281875610352e+00,3.409050000000000000e+05
-1.569193363189697266e+00,-2.608674764633178711e+00,-7.302716970443725586e-01,9.671470642089843750e+00,3.641252815723419189e-01,-1.915153384208679199e+00,8.131700000000000000e+04
-1.251082301139831543e+00,-5.885701656341552734e+00,1.071609377861022949e+00,1.360034370422363281e+01,1.423465132713317871e+00,-2.002181768417358398e+00,4.798180000000000000e+05
-1.065452814102172852e+00,-4.633140087127685547e+00,-1.629973530769348145e+00,1.467636680603027344e+01,6.704983711242675781e-01,-2.531328201293945312e+00,5.784180000000000000e+05
-3.199184179306030273e+00,5.530335903167724609e-01,3.075113296508789062e+00,1.352409243583679199e+00,-1.932912230491638184e+00,-5.379417419433593750e+00,4.202010000000000000e+05
-1.575639486312866211e+00,-3.765791654586791992e+00,-1.979915976524353027e+00,1.225124359130859375e+01,1.611702322959899902e+00,-1.527990341186523438e+00,1.567170000000000000e+05
-1.071549177169799805e+00,2.190079212188720703e+00,2.574922561645507812e+00,4.085418701171875000e+00,1.501758217811584473e+00,-2.029433965682983398e+00,4.518060000000000000e+05
-1.241889834403991699e+00,1.203813314437866211e+00,1.695824623107910156e+00,4.796076297760009766e+00,4.788592755794525146e-01,-1.779815912246704102e+00,4.160700000000000000e+04
-3.151616096496582031e+00,9.545924663543701172e-01,4.623455047607421875e+00,1.401689052581787109e+00,-6.275800466537475586e-01,-5.534383296966552734e+00,1.900300000000000000e+04
-1.516176462173461914e+00,1.070744514465332031e+00,1.974701523780822754e+00,3.701533317565917969e+00,7.856190204620361328e-01,-1.764404296875000000e+00,1.301080000000000000e+05
-1.512995123863220215e+00,-3.054294109344482422e+00,-1.888631224632263184e+00,1.671666145324707031e+01,3.133022546768188477e+00,-1.956752061843872070e+00,1.206160000000000000e+05
-2.000726938247680664e+00,-2.322618961334228516e+00,-1.193774640560150146e-01,9.720649719238281250e+00,1.914594292640686035e+00,-1.606143355369567871e+00,1.503140000000000000e+05
-1.037999749183654785e+00,1.166659951210021973e+00,2.384776115417480469e+00,3.723300218582153320e+00,2.247210741043090820e+00,-2.360366821289062500e+00,6.360600000000000000e+04
-1.097634434700012207e+00,8.702043294906616211e-01,1.751917600631713867e+00,3.986870527267456055e+00,-3.242784142494201660e-01,-1.249457836151123047e+00,1.226060000000000000e+05
-1.939147353172302246e+00,-7.006701946258544922e+00,-2.956991672515869141e+00,9.390905380249023438e+00,5.384339809417724609e+00,-1.918813467025756836e+00,2.384180000000000000e+05
-1.449701428413391113e+00,1.137874245643615723e+00,2.252619266510009766e+00,4.867695808410644531e+00,9.836069345474243164e-01,-1.491784691810607910e+00,3.712050000000000000e+05
